"code","area","city","provider","cost","remarks"
"PDG21103","Kota Padang Panjang","Padang Panjang Timur","JNE Reguler",34000,"2 - 3 hari"
"PDG21200","Kab. Dharmasraya","Pulau Punjung","JNE Reguler",34000,"2 - 3 hari"
"PDG21201","Kab. Dharmasraya","Koto Baru","JNE Reguler",43000,"3 - 6 hari"
"PDG21203","Kab. Dharmasraya","Sitiung","JNE Reguler",43000,"3 - 6 hari"
"PDG21204","Kab. Dharmasraya","Sungai Rumbai","JNE Reguler",43000,"3 - 6 hari"
"PDG21300","Kab. Lima Puluh Kota","Sarilamak","JNE Reguler",34000,"2 - 3 hari"
"PDG21301","Kab. Lima Puluh Kota","Akabiluru","JNE Reguler",43000,"3 - 6 hari"
"PDG21302","Kab. Lima Puluh Kota","Bukit Barisan","JNE Reguler",43000,"3 - 6 hari"
"PDG21303","Kab. Lima Puluh Kota","Guguk","JNE Reguler",43000,"3 - 6 hari"
"PDG21304","Kab. Lima Puluh Kota","Gunung Mas","JNE Reguler",43000,"3 - 6 hari"
"PDG21305","Kab. Lima Puluh Kota","Harau","JNE Reguler",43000,"3 - 6 hari"
"PDG21306","Kab. Lima Puluh Kota","Kapur IX","JNE Reguler",43000,"3 - 6 hari"
"PDG21307","Kab. Lima Puluh Kota","Lareh Sago Halaban","JNE Reguler",43000,"3 - 6 hari"
"PDG21309","Kab. Lima Puluh Kota","Mungka","JNE Reguler",43000,"3 - 6 hari"
"PDG21310","Kab. Lima Puluh Kota","Pangkalan Koto Baru","JNE Reguler",43000,"3 - 6 hari"
"PDG21311","Kab. Lima Puluh Kota","Payakumbuh","JNE Reguler",43000,"3 - 6 hari"
"PDG21312","Kab. Lima Puluh Kota","Situjuh Lima Nagari","JNE Reguler",43000,"3 - 6 hari"
"PDG21313","Kab. Lima Puluh Kota","Suliki Gunung Mas","JNE Reguler",43000,"3 - 6 hari"
"PDG21315","Kab. Lima Puluh Kota","Luhak","JNE Reguler",43000,"3 - 6 hari"
"PDG21400","Kab. Kepulauan Mentawai","Tuapejat","JNE Reguler",34000,"2 - 3 hari"
"PDG21401","Kab. Kepulauan Mentawai","Pagai Selatan","JNE Reguler",34000,"2 - 3 hari"
"PDG21402","Kab. Kepulauan Mentawai","Pagai Utara","JNE Reguler",34000,"2 - 3 hari"
"PDG21403","Kab. Kepulauan Mentawai","Siberut Selatan","JNE Reguler",43000,"3 - 6 hari"
"PDG21404","Kab. Kepulauan Mentawai","Siberut Utara","JNE Reguler",43000,"3 - 6 hari"
"PDG21405","Kab. Kepulauan Mentawai","Sipora","JNE Reguler",43000,"3 - 6 hari"
"PDG21500","Kab. Pasaman Barat","Simpang Empat","JNE Reguler",34000,"2 - 3 hari"
"PDG21501","Kab. Pasaman Barat","Gunung Tuleh","JNE Reguler",43000,"3 - 6 hari"
"PDG21502","Kab. Pasaman Barat","Kinali","JNE Reguler",43000,"3 - 6 hari"
"PDG21503","Kab. Pasaman Barat","Lembah Melintang","JNE Reguler",43000,"3 - 6 hari"
"PDG21504","Kab. Pasaman Barat","Luhak Nan Duo","JNE Reguler",43000,"3 - 6 hari"
"PDG21505","Kab. Pasaman Barat","Pasaman","JNE Reguler",43000,"3 - 6 hari"
"PDG21506","Kab. Pasaman Barat","Ranah Balingka","JNE Reguler",43000,"3 - 6 hari"
"PDG21507","Kab. Pasaman Barat","Ranah Batahan","JNE Reguler",43000,"3 - 6 hari"
"PDG21508","Kab. Pasaman Barat","Ranah Pesisir","JNE Reguler",43000,"3 - 6 hari"
"PDG21509","Kab. Pasaman Barat","Sungai Aur","JNE Reguler",43000,"3 - 6 hari"
"PDG21510","Kab. Pasaman Barat","Sungai Beremas","JNE Reguler",43000,"3 - 6 hari"
"PDG21511","Kab. Pasaman Barat","Talamau","JNE Reguler",43000,"3 - 6 hari"
"PDG21700","Kab. Solok","Arosuka","JNE Reguler",34000,"2 - 3 hari"
"PDG21701","Kab. Solok","IX Koto Sungai Lasi","JNE Reguler",43000,"3 - 6 hari"
"PDG21702","Kab. Solok","X Koto Diatas","JNE Reguler",43000,"3 - 6 hari"
"PDG21703","Kab. Solok","X Koto Singkarak","JNE Reguler",43000,"3 - 6 hari"
"PDG21704","Kab. Solok","Bukit Sundi","JNE Reguler",43000,"3 - 6 hari"
"PDG21705","Kab. Solok","Danau Kembar","JNE Reguler",43000,"3 - 6 hari"
"PDG21706","Kab. Solok","Gunung Talang","JNE Reguler",43000,"3 - 6 hari"
"PDG21707","Kab. Solok","Hiliran Gumanti","JNE Reguler",43000,"3 - 6 hari"
"PDG21708","Kab. Solok","Junjung Sirih","JNE Reguler",43000,"3 - 6 hari"
"PDG21709","Kab. Solok","Kubung","JNE Reguler",43000,"3 - 6 hari"
"PDG21710","Kab. Solok","Lembah Gumanti","JNE Reguler",43000,"3 - 6 hari"
"PDG21711","Kab. Solok","Lembang Jaya","JNE Reguler",43000,"3 - 6 hari"
"PDG21712","Kab. Solok","Pantai Cermin","JNE Reguler",43000,"3 - 6 hari"
"PDG21713","Kab. Solok","Payung Sekaki","JNE Reguler",43000,"3 - 6 hari"
"PDG21714","Kab. Solok","Tigo Lurah","JNE Reguler",43000,"3 - 6 hari"
"PDG21800","Kab. Solok Selatan","Padang Aro","JNE Reguler",34000,"2 - 3 hari"
"PDG21801","Kab. Solok Selatan","Koto Parik Gadang Diateh","JNE Reguler",43000,"3 - 6 hari"
"PDG21802","Kab. Solok Selatan","Sangir","JNE Reguler",43000,"3 - 6 hari"
"PDG21803","Kab. Solok Selatan","Sangir Batanghari","JNE Reguler",43000,"3 - 6 hari"
"PDG21804","Kab. Solok Selatan","Sangir Jujuan","JNE Reguler",43000,"3 - 6 hari"
"PDG21805","Kab. Solok Selatan","Sungai Pagu","JNE Reguler",43000,"3 - 6 hari"
"PDG21900","Kab. Sijunjung","Muaro Sijunjung","JNE Reguler",34000,"2 - 3 hari"
"PDG21901","Kab. Sijunjung","Koto Tujuh","JNE Reguler",43000,"3 - 6 hari"
"PDG21903","Kab. Sijunjung","IV Nagari","JNE Reguler",43000,"3 - 6 hari"
"PDG21904","Kab. Sijunjung","Kamang Baru","JNE Reguler",43000,"3 - 6 hari"
"PDG21905","Kab. Sijunjung","Kupitan","JNE Reguler",43000,"3 - 6 hari"
"PDG21906","Kab. Sijunjung","Lubuk Tarok","JNE Reguler",43000,"3 - 6 hari"
"PDG21907","Kab. Sijunjung","Sumpur Kudus","JNE Reguler",43000,"3 - 6 hari"
"PDG21908","Kab. Sijunjung","Tanjung Gadang","JNE Reguler",43000,"3 - 6 hari"
"PDG22200","Kab. Agam","Lubuk Basung","JNE Reguler",34000,"2 - 3 hari"
"PDG22201","Kab. Agam","Palupuh","JNE Reguler",43000,"3 - 6 hari"
"PDG22203","Kab. Agam","Tanjung Mutiara","JNE Reguler",43000,"3 - 6 hari"
"PDG22204","Kab. Agam","Tanjung Raya","JNE Reguler",43000,"3 - 6 hari"
"PDG22205","Kab. Agam","IV Angkat Canduang","JNE Reguler",43000,"3 - 6 hari"
"PDG22206","Kab. Agam","Banuhampu","JNE Reguler",43000,"3 - 6 hari"
"PDG22207","Kab. Agam","Baso","JNE Reguler",43000,"3 - 6 hari"
"PDG22208","Kab. Agam","IV Koto","JNE Reguler",43000,"3 - 6 hari"
"PDG22209","Kab. Agam","Candung","JNE Reguler",43000,"3 - 6 hari"
"PDG22210","Kab. Agam","Matur","JNE Reguler",43000,"3 - 6 hari"
"PDG22211","Kab. Agam","Palembayan","JNE Reguler",43000,"3 - 6 hari"
"PDG22212","Kab. Agam","Tilatang Kamang","JNE Reguler",43000,"3 - 6 hari"
"PDG22213","Kab. Agam","Ampek Nagari","JNE Reguler",43000,"3 - 6 hari"
"PDG22214","Kab. Agam","Kamang Magek","JNE Reguler",43000,"3 - 6 hari"
"PDG22215","Kab. Agam","Sungai Puar","JNE Reguler",43000,"3 - 6 hari"
"PDN10000","Kab. Pasuruan","Pandaan","JNE Reguler",20000,"1 - 2 hari"
"PDN10001","Kab. Pasuruan","Bangil","JNE Reguler",29000,"3 - 6 hari"
"PDN10002","Kab. Pasuruan","Beji","JNE Reguler",29000,"3 - 6 hari"
"PDN10003","Kab. Pasuruan","Gempol","JNE Reguler",29000,"3 - 6 hari"
"PDN10004","Kab. Pasuruan","Gondang Wetan","JNE Reguler",29000,"3 - 6 hari"
"PDN10005","Kab. Pasuruan","Grati","JNE Reguler",29000,"3 - 6 hari"
"PDN10006","Kab. Pasuruan","Kejayan","JNE Reguler",29000,"3 - 6 hari"
"PDN10007","Kab. Pasuruan","Kraton","JNE Reguler",29000,"3 - 6 hari"
"PDN10008","Kab. Pasuruan","Lekok","JNE Reguler",29000,"3 - 6 hari"
"PDN10009","Kab. Pasuruan","Lumbang","JNE Reguler",29000,"3 - 6 hari"
"PDN10010","Kab. Pasuruan","Nguling","JNE Reguler",29000,"3 - 6 hari"
"PDN10012","Kab. Pasuruan","Pasrepan","JNE Reguler",29000,"3 - 6 hari"
"PDN10013","Kab. Pasuruan","Pohjentrek","JNE Reguler",29000,"3 - 6 hari"
"PDN10014","Kab. Pasuruan","Prigen","JNE Reguler",29000,"3 - 6 hari"
"PDN10015","Kab. Pasuruan","Purwodadi","JNE Reguler",29000,"3 - 6 hari"
"PDN10016","Kab. Pasuruan","Purwosari","JNE Reguler",29000,"3 - 6 hari"
"PDN10017","Kab. Pasuruan","Puspo","JNE Reguler",29000,"3 - 6 hari"
"PDN10018","Kab. Pasuruan","Rejoso","JNE Reguler",29000,"3 - 6 hari"
"PDN10019","Kab. Pasuruan","Rembang","JNE Reguler",29000,"3 - 6 hari"
"PDN10020","Kab. Pasuruan","Sukorejo","JNE Reguler",29000,"3 - 6 hari"
"PDN10021","Kab. Pasuruan","Tosari","JNE Reguler",29000,"3 - 6 hari"
"PDN10022","Kab. Pasuruan","Tutur","JNE Reguler",29000,"3 - 6 hari"
"PDN10023","Kab. Pasuruan","Winongan","JNE Reguler",29000,"3 - 6 hari"
"PDN10024","Kab. Pasuruan","Wonorejo","JNE Reguler",29000,"3 - 6 hari"
"PDN10025","Kab. Pasuruan","Kedawung","JNE Reguler",29000,"3 - 6 hari"
"PDN10026","Kab. Pasuruan","Nongko Jajar","JNE Reguler",29000,"3 - 6 hari"
"PDN20100","Kota Pasuruan","Pasuruan","JNE Reguler",24000,"2 - 3 hari"
"PDN20101","Kota Pasuruan","Bugulkidul","JNE Reguler",24000,"2 - 3 hari"
"PDN20102","Kota Pasuruan","Gadingrejo","JNE Reguler",24000,"2 - 3 hari"
"PDN20103","Kota Pasuruan","Purworejo","JNE Reguler",24000,"2 - 3 hari"
"PGK10000","Kota Pangkal Pinang","Pangkal Pinang","JNE Reguler",20000,"1 - 2 hari"
"PGK10014","Kota Pangkal Pinang","Rangkui","JNE Reguler",20000,"1 - 2 hari"
"PGK10015","Kota Pangkal Pinang","Bukit Intan","JNE Reguler",20000,"1 - 2 hari"
"PGK10016","Kota Pangkal Pinang","Pangkal Balam","JNE Reguler",20000,"1 - 2 hari"
"PGK10017","Kota Pangkal Pinang","Gerunggang","JNE Reguler",20000,"1 - 2 hari"
"PGK10200","Kab. Bangka","Sungai liat","JNE Reguler",32000,"2 - 3 hari"
"PGK10201","Kab. Bangka","Belinyu","JNE Reguler",32000,"2 - 3 hari"
"PGK10202","Kab. Bangka","Riau Silip","JNE Reguler",40000,"3 - 6 hari"
"PGK10203","Kab. Bangka","Bakam","JNE Reguler",40000,"3 - 6 hari"
"PGK10204","Kab. Bangka","Pemali","JNE Reguler",40000,"3 - 6 hari"
"PGK10205","Kab. Bangka","Mendo Barat","JNE Reguler",40000,"3 - 6 hari"
"PGK10206","Kab. Bangka","Merawang","JNE Reguler",40000,"3 - 6 hari"
"PGK10207","Kab. Bangka","Puding Besar","JNE Reguler",40000,"3 - 6 hari"
"PGK10300","Kab. Bangka Barat","Kelapa","JNE Reguler",32000,"2 - 3 hari"
"PGK10301","Kab. Bangka Barat","Mentok","JNE Reguler",32000,"2 - 3 hari"
"PGK10302","Kab. Bangka Barat","Tempilang","JNE Reguler",40000,"3 - 6 hari"
"PGK10303","Kab. Bangka Barat","Simpang Teritip","JNE Reguler",40000,"3 - 6 hari"
"PGK10304","Kab. Bangka Barat","Jebus","JNE Reguler",32000,"2 - 3 hari"
"PGK10400","Kab. Bangka Tengah","Koba","JNE Reguler",32000,"2 - 3 hari"
"PGK10401","Kab. Bangka Tengah","Sungai Selan","JNE Reguler",40000,"3 - 6 hari"
"PGK10402","Kab. Bangka Tengah","Simpang Katis","JNE Reguler",40000,"3 - 6 hari"
"PGK10403","Kab. Bangka Tengah","Pangkalan Baru","JNE Reguler",40000,"3 - 6 hari"
"PGK10500","Kab. Bangka Selatan","Toboali","JNE Reguler",32000,"2 - 3 hari"
"PGK10501","Kab. Bangka Selatan","Lepar Pongok","JNE Reguler",40000,"3 - 6 hari"
"PGK10502","Kab. Bangka Selatan","Payung","JNE Reguler",40000,"3 - 6 hari"
"PGK10503","Kab. Bangka Selatan","Air Gegas","JNE Reguler",40000,"3 - 6 hari"
"PGK10504","Kab. Bangka Selatan","Simpang Rima","JNE Reguler",40000,"3 - 6 hari"
"PKU10000","Kota Pekanbaru","Pekanbaru","JNE Reguler",25000,"1 - 2 hari"
"PKU10009","Kota Pekanbaru","Payung","JNE Reguler",25000,"1 - 2 hari"
"PKU10010","Kota Pekanbaru","Lima Puluh","JNE Reguler",25000,"1 - 2 hari"
"PKU10011","Kota Pekanbaru","Marpoyan Damai","JNE Reguler",25000,"1 - 2 hari"
"PKU10012","Kota Pekanbaru","Sail","JNE Reguler",25000,"1 - 2 hari"
"PKU10013","Kota Pekanbaru","Senapelan","JNE Reguler",25000,"1 - 2 hari"
"PKU10014","Kota Pekanbaru","Sukajadi","JNE Reguler",25000,"1 - 2 hari"
"PKU10016","Kota Pekanbaru","Bukit Raya","JNE Reguler",25000,"1 - 2 hari"
"PKU10017","Kota Pekanbaru","Tampan","JNE Reguler",25000,"1 - 2 hari"
"PKU10018","Kota Pekanbaru","Rumbai Pesisir","JNE Reguler",25000,"1 - 2 hari"
"PKU10019","Kota Pekanbaru","Tenayan Raya","JNE Reguler",25000,"1 - 2 hari"
"PKU10020","Kota Pekanbaru","Rumbai","JNE Reguler",37000,"1 - 2 hari"
"PKU10100","Kota Dumai","Dumai","JNE Reguler",37000,"2 - 3 hari"
"PKU10101","Kota Dumai","Bukit Kapur","JNE Reguler",37000,"2 - 3 hari"
"PKU10108","Kota Dumai","Dumai Barat","JNE Reguler",37000,"2 - 3 hari"
"PKU10109","Kota Dumai","Dumai Timur","JNE Reguler",37000,"2 - 3 hari"
"PKU10110","Kota Dumai","Medang Kampai","JNE Reguler",37000,"2 - 3 hari"
"PKU10111","Kota Dumai","Sungai Sembilan","JNE Reguler",37000,"2 - 3 hari"
"PKU20100","Kab. Kampar","Bangkinang","JNE Reguler",37000,"2 - 3 hari"
"PKU20101","Kab. Kampar","Kampar","JNE Reguler",47000,"3 - 6 hari"
"PKU20106","Kab. Kampar","Siak Hulu","JNE Reguler",47000,"3 - 6 hari"
"PKU20111","Kab. Kampar","Kampar Kiri","JNE Reguler",47000,"3 - 6 hari"
"PKU20112","Kab. Kampar","Bangkinang Barat","JNE Reguler",47000,"3 - 6 hari"
"PKU20113","Kab. Kampar","Bangkinang Seberang","JNE Reguler",47000,"3 - 6 hari"
"PKU20114","Kab. Kampar","Gunung Sahilan","JNE Reguler",47000,"3 - 6 hari"
"PKU20115","Kab. Kampar","Kampar Kiri Hilir","JNE Reguler",47000,"3 - 6 hari"
"PKU20116","Kab. Kampar","Kampar Kiri Hulu","JNE Reguler",47000,"3 - 6 hari"
"PKU20117","Kab. Kampar","Kampar Timur","JNE Reguler",47000,"3 - 6 hari"
"PKU20118","Kab. Kampar","Kampar Utara","JNE Reguler",47000,"3 - 6 hari"
"PKU20119","Kab. Kampar","Perhentian Raja","JNE Reguler",47000,"3 - 6 hari"
"PKU20120","Kab. Kampar","Rumbio Jaya","JNE Reguler",47000,"3 - 6 hari"
"PKU20121","Kab. Kampar","Salo","JNE Reguler",47000,"3 - 6 hari"
"PKU20122","Kab. Kampar","Tambang","JNE Reguler",47000,"3 - 6 hari"
"PKU20123","Kab. Kampar","Tapung","JNE Reguler",47000,"3 - 6 hari"
"PKU20124","Kab. Kampar","Tapung Hilir","JNE Reguler",47000,"3 - 6 hari"
"PKU20125","Kab. Kampar","Tapung Hulu","JNE Reguler",47000,"3 - 6 hari"
"PKU20135","Kab. Kampar","XIII Koto Kampar","JNE Reguler",71000,"+ 10 hari"
"PKU20200","Kab. Bengkalis","Bengkalis","JNE Reguler",37000,"2 - 3 hari"
"PKU20201","Kab. Bengkalis","Bukit Batu","JNE Reguler",47000,"3 - 6 hari"
"PKU20208","Kab. Bengkalis","Mandau","JNE Reguler",47000,"3 - 6 hari"
"PKU20209","Kab. Bengkalis","Rupat","JNE Reguler",71000,"+ 10 hari"
"PKU20210","Kab. Bengkalis","Bantan","JNE Reguler",47000,"3 - 6 hari"
"PKU20211","Kab. Bengkalis","Pinggir","JNE Reguler",47000,"3 - 6 hari"
"PKU20214","Kab. Bengkalis","Rupat Utara","JNE Reguler",71000,"+ 10 hari"
"PKU20215","Kab. Bengkalis","Siak Kecil","JNE Reguler",47000,"3 - 6 hari"
"PKU20217","Kab. Bengkalis","Duri Mandau","JNE Reguler",37000,"2 - 3 hari"
"PKU20300","Kab. Indragiri Hulu","Rengat","JNE Reguler",37000,"2 - 3 hari"
"PKU20305","Kab. Indragiri Hulu","Pasir Penyu","JNE Reguler",47000,"3 - 6 hari"
"PKU20306","Kab. Indragiri Hulu","Peranap","JNE Reguler",47000,"3 - 6 hari"
"PKU20307","Kab. Indragiri Hulu","Seberida","JNE Reguler",47000,"3 - 6 hari"
"PKU20310","Kab. Indragiri Hulu","Lirik","JNE Reguler",47000,"3 - 6 hari"
"PKU20311","Kab. Indragiri Hulu","Batang Cenaku","JNE Reguler",47000,"3 - 6 hari"
"PKU20312","Kab. Indragiri Hulu","Batang Gansal","JNE Reguler",47000,"3 - 6 hari"
"PKU20313","Kab. Indragiri Hulu","Kelayang","JNE Reguler",47000,"3 - 6 hari"
"PKU20314","Kab. Indragiri Hulu","Rengat Barat","JNE Reguler",47000,"3 - 6 hari"
"PKU20400","Kab. Indragiri Hilir","Tembilahan","JNE Reguler",37000,"2 - 3 hari"
"PKU20401","Kab. Indragiri Hilir","Batang Tuaka","JNE Reguler",71000,"+ 10 hari"
"PKU20402","Kab. Indragiri Hilir","Enok","JNE Reguler",71000,"+ 10 hari"
"PKU20403","Kab. Indragiri Hilir","Gaung Anak Serka","JNE Reguler",71000,"+ 10 hari"
"PKU20404","Kab. Indragiri Hilir","Kateman","JNE Reguler",71000,"+ 10 hari"
"PKU20405","Kab. Indragiri Hilir","Keritang","JNE Reguler",71000,"+ 10 hari"
"PKU20406","Kab. Indragiri Hilir","Kuala Indragiri","JNE Reguler",71000,"+ 10 hari"
"PKU20407","Kab. Indragiri Hilir","Mandah","JNE Reguler",71000,"+ 10 hari"
"PKU20408","Kab. Indragiri Hilir","Reteh","JNE Reguler",71000,"+ 10 hari"
"PKU20409","Kab. Indragiri Hilir","Tanah Merah","JNE Reguler",71000,"+ 10 hari"
"PKU20410","Kab. Indragiri Hilir","Tempuling","JNE Reguler",71000,"+ 10 hari"
"PKU20411","Kab. Indragiri Hilir","Gaung","JNE Reguler",71000,"+ 10 hari"
"PKU20412","Kab. Indragiri Hilir","Kemuning","JNE Reguler",71000,"+ 10 hari"
"PKU20413","Kab. Indragiri Hilir","Pelangiran","JNE Reguler",71000,"+ 10 hari"
"PKU20414","Kab. Indragiri Hilir","Pulau Burung","JNE Reguler",47000,"3 - 6 hari"
"PKU20415","Kab. Indragiri Hilir","Teluk Balengkong","JNE Reguler",47000,"3 - 6 hari"
"PKU20416","Kab. Indragiri Hilir","Tembilahan Hulu","JNE Reguler",47000,"3 - 6 hari"
"PKU20500","Kab. Rokan Hilir","Bagan Siapi-api","JNE Reguler",37000,"2 - 3 hari"
"PKU20502","Kab. Rokan Hilir","Kubu","JNE Reguler",71000,"+ 10 hari"
"PKU20503","Kab. Rokan Hilir","Rimba Melintang","JNE Reguler",71000,"+ 10 hari"
"PKU20506","Kab. Rokan Hilir","Tanah Putih","JNE Reguler",47000,"3 - 6 hari"
"PKU20507","Kab. Rokan Hilir","Bagan Sinembah","JNE Reguler",47000,"3 - 6 hari"
"PKU20508","Kab. Rokan Hilir","Bangko","JNE Reguler",47000,"3 - 6 hari"
"PKU20509","Kab. Rokan Hilir","Bangko Pusako","JNE Reguler",47000,"3 - 6 hari"
"PKU20510","Kab. Rokan Hilir","Batu Hampar","JNE Reguler",47000,"3 - 6 hari"
"PKU20511","Kab. Rokan Hilir","Pasir Limau Kapas","JNE Reguler",71000,"+ 10 hari"
"PKU20512","Kab. Rokan Hilir","Pujud","JNE Reguler",71000,"+ 10 hari"
"PKU20513","Kab. Rokan Hilir","Rantau Kopar","JNE Reguler",71000,"+ 10 hari"
"PKU20514","Kab. Rokan Hilir","Simpang Kanan","JNE Reguler",71000,"+ 10 hari"
"PKU20515","Kab. Rokan Hilir","Sinaboi","JNE Reguler",71000,"+ 10 hari"
"PKU20516","Kab. Rokan Hilir","Tanah Putih Tanjung Melawan","JNE Reguler",47000,"3 - 6 hari"
"PKU20900","Kab. Kuantan Sengingi","Teluk Kuantan","JNE Reguler",37000,"2 - 3 hari"
"PKU20901","Kab. Kuantan Sengingi","Kuantan Hilir","JNE Reguler",47000,"3 - 6 hari"
"PKU20902","Kab. Kuantan Sengingi","Kuantan Mudik","JNE Reguler",47000,"3 - 6 hari"
"PKU20903","Kab. Kuantan Sengingi","Benai","JNE Reguler",47000,"3 - 6 hari"
"PKU20904","Kab. Kuantan Sengingi","Cerenti","JNE Reguler",47000,"3 - 6 hari"
"PKU20905","Kab. Kuantan Sengingi","Gunung Toar","JNE Reguler",47000,"3 - 6 hari"
"PKU20906","Kab. Kuantan Sengingi","Hulu Kuantan","JNE Reguler",47000,"3 - 6 hari"
"PKU20907","Kab. Kuantan Sengingi","Inuman","JNE Reguler",47000,"3 - 6 hari"
"PKU20908","Kab. Kuantan Sengingi","Kuantan Tengah","JNE Reguler",47000,"3 - 6 hari"
"PKU20909","Kab. Kuantan Sengingi","Logas Tanah Darat","JNE Reguler",47000,"3 - 6 hari"
"PKU20910","Kab. Kuantan Sengingi","Pangean","JNE Reguler",47000,"3 - 6 hari"
"PKU20911","Kab. Kuantan Sengingi","Singingi","JNE Reguler",47000,"3 - 6 hari"
"PKU20912","Kab. Kuantan Sengingi","Singingi Hilir","JNE Reguler",47000,"3 - 6 hari"
"PKU21000","Kab. Palalawan","Pangkalan Kerinci","JNE Reguler",37000,"2 - 3 hari"
"PKU21001","Kab. Palalawan","Bunut","JNE Reguler",47000,"3 - 6 hari"
"PKU21002","Kab. Palalawan","Kerumutan","JNE Reguler",47000,"3 - 6 hari"
"PKU21003","Kab. Palalawan","Kuala Kampar","JNE Reguler",47000,"3 - 6 hari"
"PKU21004","Kab. Palalawan","Langgam","JNE Reguler",71000,"+ 10 hari"
"PKU21005","Kab. Palalawan","Pangkalan Kuras","JNE Reguler",47000,"3 - 6 hari"
"PKU21006","Kab. Palalawan","Pangkalan Lesung","JNE Reguler",47000,"3 - 6 hari"
"PKU21007","Kab. Palalawan","Pelalawan","JNE Reguler",47000,"3 - 6 hari"
"PKU21008","Kab. Palalawan","Teluk Meranti","JNE Reguler",47000,"3 - 6 hari"
"PKU21009","Kab. Palalawan","Ukui","JNE Reguler",47000,"3 - 6 hari"
"PKU21011","Kab. Palalawan","Sorek","JNE Reguler",47000,"3 - 6 hari"
"PKU21100","Kab. Rokan Hulu","Pasir Pangaraian","JNE Reguler",37000,"2 - 3 hari"
"PKU21101","Kab. Rokan Hulu","Bangun Purba","JNE Reguler",47000,"3 - 6 hari"
"PKU21102","Kab. Rokan Hulu","Kabun","JNE Reguler",47000,"3 - 6 hari"
"PKU21103","Kab. Rokan Hulu","Kepenuhan","JNE Reguler",47000,"3 - 6 hari"
"PKU21104","Kab. Rokan Hulu","Kuntodarussalam","JNE Reguler",71000,"+ 10 hari"
"PKU21105","Kab. Rokan Hulu","Rambah","JNE Reguler",47000,"3 - 6 hari"
"PKU21106","Kab. Rokan Hulu","Rambah Hilir","JNE Reguler",47000,"3 - 6 hari"
"PKU21107","Kab. Rokan Hulu","Rambah Samo","JNE Reguler",47000,"3 - 6 hari"
"PKU21108","Kab. Rokan Hulu","Rokan IV Koto","JNE Reguler",47000,"3 - 6 hari"
"PKU21109","Kab. Rokan Hulu","Tandun","JNE Reguler",47000,"3 - 6 hari"
"PKU21110","Kab. Rokan Hulu","Tembusai","JNE Reguler",47000,"3 - 6 hari"
"PKU21111","Kab. Rokan Hulu","Tembusai Utara","JNE Reguler",47000,"3 - 6 hari"
"PKU21112","Kab. Rokan Hulu","Ujung Batu","JNE Reguler",37000,"2 - 3 hari"
"PKU21200","Kab. Siak","Siak Indrapura","JNE Reguler",37000,"2 - 3 hari"
"PKU21202","Kab. Siak","Bunga Raya","JNE Reguler",47000,"3 - 6 hari"
"PKU21203","Kab. Siak","Dayun","JNE Reguler",47000,"3 - 6 hari"
"PKU21204","Kab. Siak","Kandis","JNE Reguler",47000,"3 - 6 hari"
"PKU21205","Kab. Siak","Kerinci Kanan","JNE Reguler",47000,"3 - 6 hari"
"PKU21206","Kab. Siak","Koto Gasip","JNE Reguler",47000,"3 - 6 hari"
"PKU21207","Kab. Siak","Lubuk Dalam","JNE Reguler",47000,"3 - 6 hari"
"PKU21208","Kab. Siak","Minas","JNE Reguler",37000,"2 - 3 hari"
"PKU21209","Kab. Siak","Siak","JNE Reguler",47000,"3 - 6 hari"
"PKU21210","Kab. Siak","Sungai Apit","JNE Reguler",47000,"3 - 6 hari"
"PKU21211","Kab. Siak","Sungai Mandau","JNE Reguler",47000,"3 - 6 hari"
"PKU21212","Kab. Siak","Tualang","JNE Reguler",47000,"3 - 6 hari"
"PKU21300","Kab. Meranti","Meranti","JNE Reguler",37000,"2 - 3 hari"
"PKU21301","Kab. Meranti","Selat Panjang","JNE Reguler",47000,"3 - 6 hari"
"PKU21302","Kab. Meranti","Merbau","JNE Reguler",71000,"+ 10 hari"
"PKU21303","Kab. Meranti","Rangsang","JNE Reguler",71000,"+ 10 hari"
"PKU21304","Kab. Meranti","Rangsang Barat","JNE Reguler",71000,"+ 10 hari"
"PKU21305","Kab. Meranti","Tebing Tinggi","JNE Reguler",47000,"3 - 6 hari"
"PKU21306","Kab. Meranti","Tebing Tinggi Barat","JNE Reguler",47000,"3 - 6 hari"
"PKY10000","Kota Palangkaraya","Palangkaraya","JNE Reguler",30000,"1 - 2 hari"
"PKY10001","Kota Palangkaraya","Bukit Batu","JNE Reguler",30000,"1 - 2 hari"
"PKY10002","Kota Palangkaraya","Jekan Raya","JNE Reguler",30000,"1 - 2 hari"
"PKY10003","Kota Palangkaraya","Pahandut","JNE Reguler",30000,"1 - 2 hari"
"PKY10004","Kota Palangkaraya","Rakumpit","JNE Reguler",93000,"+ 10 hari"
"PKY10005","Kota Palangkaraya","Sebangau","JNE Reguler",30000,"1 - 2 hari"
"PKY20200","Kab. Katingan","Kasongan","JNE Reguler",49000,"3 - 5 hari"
"PKY20201","Kab. Katingan","Kamipang","JNE Reguler",93000,"+ 10 hari"
"PKY20202","Kab. Katingan","Katingan Hulu","JNE Reguler",93000,"+ 10 hari"
"PKY20203","Kab. Katingan","Katingan Kuala","JNE Reguler",93000,"+ 10 hari"
"PKY20204","Kab. Katingan","Katingan Tengah","JNE Reguler",62000,"5 - 7 hari"
"PKY20205","Kab. Katingan","Marikit","JNE Reguler",93000,"+ 10 hari"
