code,city,area,provider,cost,remarks
MES21500,Kab. Batubara,Limapuluh,JNE OKE,33000,3 - 6 hari
MES21501,Kab. Batubara,Medang Deras,JNE OKE,42000,4 - 7 hari
MES21503,Kab. Batubara,Air Putih,JNE OKE,42000,4 - 7 hari
MES21504,Kab. Batubara,Talawi,JNE OKE,42000,4 - 7 hari
MES21505,Kab. Batubara,Tanjung Tiram,JNE OKE,42000,4 - 7 hari
MES21506,Kab. Batubara,Sei Balai,JNE OKE,42000,4 - 7 hari
MES21508,Kab. Batubara,Sei Suka,JNE OKE,42000,4 - 7 hari
MES21600,Kab. Humbang Hasudutan,Dolok Sanggul,JNE OKE,33000,3 - 6 hari
MES21601,Kab. Humbang Hasudutan,Baktiraja,JNE OKE,42000,4 - 7 hari
MES21602,Kab. Humbang Hasudutan,Lintong Nihuta,JNE OKE,42000,4 - 7 hari
MES21603,Kab. Humbang Hasudutan,Onan Ganjang,JNE OKE,42000,4 - 7 hari
MES21604,Kab. Humbang Hasudutan,Pakkat,JNE OKE,42000,4 - 7 hari
MES21605,Kab. Humbang Hasudutan,Paranginan,JNE OKE,42000,4 - 7 hari
MES21606,Kab. Humbang Hasudutan,Parlilitan,JNE OKE,42000,4 - 7 hari
MES21607,Kab. Humbang Hasudutan,Pollung,JNE OKE,42000,4 - 7 hari
MES21608,Kab. Humbang Hasudutan,Sijama Polang,JNE OKE,42000,4 - 7 hari
MES21609,Kab. Humbang Hasudutan,Tarabintang,JNE OKE,42000,4 - 7 hari
MES21700,Kab. Mandailing Natal,Panyabungan,JNE OKE,33000,3 - 6 hari
MES21701,Kab. Mandailing Natal,Batahan,JNE OKE,42000,4 - 7 hari
MES21702,Kab. Mandailing Natal,Batang Natal,JNE OKE,42000,4 - 7 hari
MES21703,Kab. Mandailing Natal,Bukit Malintang,JNE OKE,42000,4 - 7 hari
MES21704,Kab. Mandailing Natal,Kotanopan,JNE OKE,42000,4 - 7 hari
MES21705,Kab. Mandailing Natal,Lembah Sorik Merapi,JNE OKE,42000,4 - 7 hari
MES21706,Kab. Mandailing Natal,Lingga Bayu,JNE OKE,42000,4 - 7 hari
MES21707,Kab. Mandailing Natal,Muara Batang Gadis,JNE OKE,42000,4 - 7 hari
MES21708,Kab. Mandailing Natal,Muara Sipongi,JNE OKE,42000,4 - 7 hari
MES21709,Kab. Mandailing Natal,Natal,JNE OKE,42000,4 - 7 hari
MES21710,Kab. Mandailing Natal,Panyabungan Barat,JNE OKE,42000,4 - 7 hari
MES21711,Kab. Mandailing Natal,Panyabungan Kota,JNE OKE,42000,4 - 7 hari
MES21712,Kab. Mandailing Natal,Panyabungan Selatan,JNE OKE,42000,4 - 7 hari
MES21713,Kab. Mandailing Natal,Panyabungan Timur,JNE OKE,42000,4 - 7 hari
MES21714,Kab. Mandailing Natal,Panyabungan Utara,JNE OKE,42000,4 - 7 hari
MES21715,Kab. Mandailing Natal,Siabu,JNE OKE,42000,4 - 7 hari
MES21716,Kab. Mandailing Natal,Tambangan,JNE OKE,42000,4 - 7 hari
MES21717,Kab. Mandailing Natal,Ulu Pungkut,JNE OKE,42000,4 - 7 hari
MES21800,Kab. Nias Selatan,Teluk Dalam,JNE OKE,33000,3 - 6 hari
MES21801,Kab. Nias Selatan,Amandraya,JNE OKE,-,- hari
MES21802,Kab. Nias Selatan,Gomo,JNE OKE,-,- hari
MES21803,Kab. Nias Selatan,Hibala,JNE OKE,-,- hari
MES21804,Kab. Nias Selatan,Lahusa,JNE OKE,-,- hari
MES21805,Kab. Nias Selatan,Lolo Wa'u,JNE OKE,-,- hari
MES21806,Kab. Nias Selatan,Lolomatua,JNE OKE,-,- hari
MES21807,Kab. Nias Selatan,Pulau-Pulau Batu,JNE OKE,-,- hari
MES21900,Kab. Padang Lawas,Sibuhuan,JNE OKE,33000,3 - 6 hari
MES21901,Kab. Padang Lawas,Barumun,JNE OKE,42000,4 - 7 hari
MES21902,Kab. Padang Lawas,Barumun Tengah,JNE OKE,42000,4 - 7 hari
MES21903,Kab. Padang Lawas,Batang Bulu Sutam,JNE OKE,42000,4 - 7 hari
MES21904,Kab. Padang Lawas,Huristak,JNE OKE,42000,4 - 7 hari
MES21905,Kab. Padang Lawas,Huta Raja Tinggi,JNE OKE,42000,4 - 7 hari
MES21906,Kab. Padang Lawas,Lubuk Barumun,JNE OKE,42000,4 - 7 hari
MES21907,Kab. Padang Lawas,Sosa,JNE OKE,42000,4 - 7 hari
MES21908,Kab. Padang Lawas,Sosopan,JNE OKE,42000,4 - 7 hari
MES21909,Kab. Padang Lawas,Ulu Barumun,JNE OKE,42000,4 - 7 hari
MES22100,Kab. Pakpak Barat,Salak,JNE OKE,33000,3 - 6 hari
MES22101,Kab. Pakpak Barat,Kerajaan,JNE OKE,42000,4 - 7 hari
MES22102,Kab. Pakpak Barat,Sitellu Tai Urang Jehe,JNE OKE,42000,4 - 7 hari
MES22103,Kab. Pakpak Barat,Sitellu Tai Urang Julu,JNE OKE,42000,4 - 7 hari
MES22104,Kab. Pakpak Barat,Pergetteng-getteng Sengkut,JNE OKE,42000,4 - 7 hari
MES22105,Kab. Pakpak Barat,Pagindar,JNE OKE,42000,4 - 7 hari
MES22106,Kab. Pakpak Barat,Siempat Rube,JNE OKE,42000,4 - 7 hari
MES22107,Kab. Pakpak Barat,Tinada,JNE OKE,42000,4 - 7 hari
MES22200,Kab. Samosir,Pangururan,JNE OKE,33000,3 - 6 hari
MES22201,Kab. Samosir,Harian,JNE OKE,42000,4 - 7 hari
MES22202,Kab. Samosir,Nainggolan,JNE OKE,42000,4 - 7 hari
MES22203,Kab. Samosir,Onan Runggu,JNE OKE,42000,4 - 7 hari
MES22204,Kab. Samosir,Palipi,JNE OKE,42000,4 - 7 hari
MES22205,Kab. Samosir,Ronggur Nihuta,JNE OKE,42000,4 - 7 hari
MES22206,Kab. Samosir,Sianjur Mula Mula,JNE OKE,42000,4 - 7 hari
MES22207,Kab. Samosir,Simanindo,JNE OKE,42000,4 - 7 hari
MES22208,Kab. Samosir,Sitiotio,JNE OKE,42000,4 - 7 hari
MES22300,Kab. Serdang Bedagai,Sei Rampah,JNE OKE,33000,3 - 6 hari
MES22301,Kab. Serdang Bedagai,Bandar Khalipah,JNE OKE,42000,4 - 7 hari
MES22302,Kab. Serdang Bedagai,Dolok Masihul,JNE OKE,42000,4 - 7 hari
MES22303,Kab. Serdang Bedagai,Dolok Merawan,JNE OKE,42000,4 - 7 hari
MES22304,Kab. Serdang Bedagai,Kotarih,JNE OKE,42000,4 - 7 hari
MES22305,Kab. Serdang Bedagai,Pantai Cermin,JNE OKE,42000,4 - 7 hari
MES22306,Kab. Serdang Bedagai,Perbaungan,JNE OKE,42000,4 - 7 hari
MES22307,Kab. Serdang Bedagai,Sipispis,JNE OKE,42000,4 - 7 hari
MES22308,Kab. Serdang Bedagai,Tanjung Beringin,JNE OKE,42000,4 - 7 hari
MES22309,Kab. Serdang Bedagai,Tebingtinggi,JNE OKE,42000,4 - 7 hari
MES22310,Kab. Serdang Bedagai,Teluk Mengkudu,JNE OKE,42000,4 - 7 hari
MES22400,Kab. Tapanuli Selatan,Sipirok,JNE OKE,33000,3 - 6 hari
MES22401,Kab. Tapanuli Selatan,Aek Bilah,JNE OKE,42000,4 - 7 hari
MES22402,Kab. Tapanuli Selatan,Arse,JNE OKE,42000,4 - 7 hari
MES22403,Kab. Tapanuli Selatan,Barumun,JNE OKE,42000,4 - 7 hari
MES22404,Kab. Tapanuli Selatan,Barumun Tengah,JNE OKE,42000,4 - 7 hari
MES22405,Kab. Tapanuli Selatan,Batang Angkola,JNE OKE,42000,4 - 7 hari
MES22406,Kab. Tapanuli Selatan,Batang Lubu Sutam,JNE OKE,42000,4 - 7 hari
MES22407,Kab. Tapanuli Selatan,Batang Onang,JNE OKE,42000,4 - 7 hari
MES22408,Kab. Tapanuli Selatan,Batang Toru,JNE OKE,42000,4 - 7 hari
MES22409,Kab. Tapanuli Selatan,Dolok,JNE OKE,42000,4 - 7 hari
MES22410,Kab. Tapanuli Selatan,Dolok Sigompulon,JNE OKE,42000,4 - 7 hari
MES22411,Kab. Tapanuli Selatan,Halongonan,JNE OKE,42000,4 - 7 hari
MES22412,Kab. Tapanuli Selatan,Huristak,JNE OKE,42000,4 - 7 hari
MES22413,Kab. Tapanuli Selatan,Huta Raja Tinggi,JNE OKE,42000,4 - 7 hari
MES22414,Kab. Tapanuli Selatan,Lubuk Barumun,JNE OKE,42000,4 - 7 hari
MES22415,Kab. Tapanuli Selatan,Marancar,JNE OKE,42000,4 - 7 hari
MES22416,Kab. Tapanuli Selatan,Padang Bolak,JNE OKE,42000,4 - 7 hari
MES22417,Kab. Tapanuli Selatan,Padang Bolak Julu,JNE OKE,42000,4 - 7 hari
MES22418,Kab. Tapanuli Selatan,Padang Sidempuan Barat,JNE OKE,42000,4 - 7 hari
MES22419,Kab. Tapanuli Selatan,Padang Sidempuan Timur,JNE OKE,42000,4 - 7 hari
MES22420,Kab. Tapanuli Selatan,Portibi,JNE OKE,42000,4 - 7 hari
MES22421,Kab. Tapanuli Selatan,Saipar Dolok Hole,JNE OKE,42000,4 - 7 hari
MES22422,Kab. Tapanuli Selatan,Sayur Matinggi,JNE OKE,42000,4 - 7 hari
MES22423,Kab. Tapanuli Selatan,Siais,JNE OKE,42000,4 - 7 hari
MES22424,Kab. Tapanuli Selatan,Simangambat,JNE OKE,42000,4 - 7 hari
MES22425,Kab. Tapanuli Selatan,Sosa,JNE OKE,42000,4 - 7 hari
MES22426,Kab. Tapanuli Selatan,Sosopan,JNE OKE,42000,4 - 7 hari
MES22427,Kab. Tapanuli Selatan,Ulu Barumun,JNE OKE,42000,4 - 7 hari
MES22500,Kota Tanjung Balai,Tanjung Balai,JNE OKE,33000,3 - 6 hari
MES22501,Kota Tanjung Balai,Datuk Bandar,JNE OKE,33000,3 - 6 hari
MES22502,Kota Tanjung Balai,Sei Tualang Raso,JNE OKE,33000,3 - 6 hari
MES22503,Kota Tanjung Balai,Tanjung Balai Selatan,JNE OKE,33000,3 - 6 hari
MES22504,Kota Tanjung Balai,Tanjung Balai Utara,JNE OKE,33000,3 - 6 hari
MES22505,Kota Tanjung Balai,Teluk Nibung,JNE OKE,33000,3 - 6 hari
MES22600,Kota Pematangsiantar,Pematang Siantar,JNE OKE,33000,3 - 6 hari
MES22601,Kota Pematangsiantar,Siantar Barat,JNE OKE,33000,3 - 6 hari
MES22602,Kota Pematangsiantar,Siantar Marihat,JNE OKE,33000,3 - 6 hari
MES22603,Kota Pematangsiantar,Siantar Martoba,JNE OKE,33000,3 - 6 hari
MES22604,Kota Pematangsiantar,Siantar Selatan,JNE OKE,33000,3 - 6 hari
MES22605,Kota Pematangsiantar,Siantar Timur,JNE OKE,33000,3 - 6 hari
MES22606,Kota Pematangsiantar,Siantar Utara,JNE OKE,33000,3 - 6 hari
MGL10000,Kota Magelang,Magelang,JNE OKE,16000,2 - 3 hari
MGL10022,Kota Magelang,Magelang Selatan,JNE OKE,16000,2 - 3 hari
MGL10023,Kota Magelang,Magelang Tengah,JNE OKE,16000,2 - 3 hari
MGL10024,Kota Magelang,Magelang Utara,JNE OKE,16000,2 - 3 hari
MGL10100,Kab. Kebumen,Kebumen,JNE OKE,19000,3 - 6 hari
MGL10101,Kab. Kebumen,Adimulyo,JNE OKE,24000,4 - 7 hari
MGL10102,Kab. Kebumen,Aliyan,JNE OKE,24000,4 - 7 hari
MGL10103,Kab. Kebumen,Ambal,JNE OKE,24000,4 - 7 hari
MGL10104,Kab. Kebumen,Bulupesantren,JNE OKE,24000,4 - 7 hari
MGL10105,Kab. Kebumen,Karanganyar,JNE OKE,24000,4 - 7 hari
MGL10106,Kab. Kebumen,Karanggayam,JNE OKE,24000,4 - 7 hari
MGL10107,Kab. Kebumen,Klirong,JNE OKE,24000,4 - 7 hari
MGL10108,Kab. Kebumen,Kutowinangun,JNE OKE,24000,4 - 7 hari
MGL10109,Kab. Kebumen,Kuwarasan,JNE OKE,24000,4 - 7 hari
MGL10110,Kab. Kebumen,Mirit,JNE OKE,24000,4 - 7 hari
MGL10111,Kab. Kebumen,Pejagoan,JNE OKE,24000,4 - 7 hari
MGL10112,Kab. Kebumen,Petanahan,JNE OKE,24000,4 - 7 hari
MGL10113,Kab. Kebumen,Prembun,JNE OKE,24000,4 - 7 hari
MGL10114,Kab. Kebumen,Puring,JNE OKE,24000,4 - 7 hari
MGL10115,Kab. Kebumen,Sadang,JNE OKE,24000,4 - 7 hari
MGL10116,Kab. Kebumen,Sruweng,JNE OKE,24000,4 - 7 hari
MGL10117,Kab. Kebumen,Gombong,JNE OKE,24000,4 - 7 hari
MGL10118,Kab. Kebumen,Ayah,JNE OKE,24000,4 - 7 hari
MGL10119,Kab. Kebumen,Buayan,JNE OKE,24000,4 - 7 hari
MGL10120,Kab. Kebumen,Rowokele,JNE OKE,24000,4 - 7 hari
MGL10121,Kab. Kebumen,Bonorowo,JNE OKE,24000,4 - 7 hari
MGL10122,Kab. Kebumen,Karangsambung,JNE OKE,24000,4 - 7 hari
MGL10123,Kab. Kebumen,Padureso,JNE OKE,24000,4 - 7 hari
MGL10124,Kab. Kebumen,Poncowarno,JNE OKE,24000,4 - 7 hari
MGL10125,Kab. Kebumen,Sempor,JNE OKE,24000,4 - 7 hari
MGL10200,Kab. Wonosobo,Wonosobo,JNE OKE,19000,3 - 6 hari
MGL10201,Kab. Wonosobo,Garung,JNE OKE,24000,4 - 7 hari
MGL10202,Kab. Wonosobo,Kalikajar,JNE OKE,24000,4 - 7 hari
MGL10203,Kab. Wonosobo,Kaliwiro,JNE OKE,24000,4 - 7 hari
MGL10204,Kab. Wonosobo,Kejajar,JNE OKE,24000,4 - 7 hari
MGL10205,Kab. Wonosobo,Kepil,JNE OKE,24000,4 - 7 hari
MGL10206,Kab. Wonosobo,Kertek,JNE OKE,24000,4 - 7 hari
MGL10207,Kab. Wonosobo,Leksono,JNE OKE,24000,4 - 7 hari
MGL10208,Kab. Wonosobo,Mojotengah,JNE OKE,24000,4 - 7 hari
MGL10209,Kab. Wonosobo,Sapuran,JNE OKE,24000,4 - 7 hari
MGL10210,Kab. Wonosobo,Selomerto,JNE OKE,24000,4 - 7 hari
MGL10211,Kab. Wonosobo,Wadaslintang,JNE OKE,24000,4 - 7 hari
MGL10212,Kab. Wonosobo,Watumalang,JNE OKE,24000,4 - 7 hari
MGL10214,Kab. Wonosobo,Kalibawang,JNE OKE,24000,4 - 7 hari
MGL10215,Kab. Wonosobo,Sukoharjo,JNE OKE,24000,4 - 7 hari
MGL10300,Kab. Purworejo,Purworejo,JNE OKE,19000,3 - 6 hari
MGL10301,Kab. Purworejo,Bagelen,JNE OKE,24000,4 - 7 hari
MGL10302,Kab. Purworejo,Banyuurip,JNE OKE,24000,4 - 7 hari
MGL10303,Kab. Purworejo,Bener,JNE OKE,24000,4 - 7 hari
MGL10304,Kab. Purworejo,Gebang,JNE OKE,24000,4 - 7 hari
MGL10305,Kab. Purworejo,Kaligesing,JNE OKE,24000,4 - 7 hari
MGL10306,Kab. Purworejo,Loano,JNE OKE,24000,4 - 7 hari
MGL10307,Kab. Purworejo,Ngombol,JNE OKE,24000,4 - 7 hari
MGL10308,Kab. Purworejo,Purwodadi,JNE OKE,19000,3 - 6 hari
MGL10309,Kab. Purworejo,Kutoarjo,JNE OKE,24000,4 - 7 hari
MGL10310,Kab. Purworejo,Kemiri,JNE OKE,24000,4 - 7 hari
MGL10311,Kab. Purworejo,Pituruh,JNE OKE,24000,4 - 7 hari
MGL10312,Kab. Purworejo,Butuh,JNE OKE,24000,4 - 7 hari
MGL10313,Kab. Purworejo,Bruno,JNE OKE,24000,4 - 7 hari
MGL10314,Kab. Purworejo,Grabag,JNE OKE,24000,4 - 7 hari
MGL10315,Kab. Purworejo,Bayan,JNE OKE,24000,4 - 7 hari
MGL10400,Kab. Temanggung,Temanggung,JNE OKE,19000,3 - 6 hari
MGL10401,Kab. Temanggung,Bulu,JNE OKE,24000,4 - 7 hari
MGL10402,Kab. Temanggung,Candiroto,JNE OKE,24000,4 - 7 hari
MGL10403,Kab. Temanggung,Jumo,JNE OKE,24000,4 - 7 hari
MGL10404,Kab. Temanggung,Kaloran,JNE OKE,24000,4 - 7 hari
MGL10405,Kab. Temanggung,Kandangan,JNE OKE,24000,4 - 7 hari
MGL10406,Kab. Temanggung,Kedu,JNE OKE,24000,4 - 7 hari
MGL10407,Kab. Temanggung,Kranggan,JNE OKE,24000,4 - 7 hari
MGL10408,Kab. Temanggung,Ngadirejo,JNE OKE,24000,4 - 7 hari
MGL10409,Kab. Temanggung,Parakan,JNE OKE,24000,4 - 7 hari
MGL10410,Kab. Temanggung,Pringsurat,JNE OKE,24000,4 - 7 hari
MGL10411,Kab. Temanggung,Tembarak,JNE OKE,24000,4 - 7 hari
MGL10412,Kab. Temanggung,Tretep,JNE OKE,24000,4 - 7 hari
MGL10414,Kab. Temanggung,Bejen,JNE OKE,24000,4 - 7 hari
MGL10415,Kab. Temanggung,Tlogomulyo,JNE OKE,24000,4 - 7 hari
MGL10416,Kab. Temanggung,Kledung,JNE OKE,24000,4 - 7 hari
MGL10418,Kab. Temanggung,Wonoboyo,JNE OKE,24000,4 - 7 hari
MGL10419,Kab. Temanggung,Gemawang,JNE OKE,24000,4 - 7 hari
MGL10420,Kab. Temanggung,Bansari,JNE OKE,24000,4 - 7 hari
MGL10421,Kab. Temanggung,Selopampang,JNE OKE,24000,4 - 7 hari
MGL10500,Kab. Magelang,Mungkid,JNE OKE,19000,3 - 6 hari
MGL10501,Kab. Magelang,Salam,JNE OKE,24000,4 - 7 hari
MGL10502,Kab. Magelang,Bandongan,JNE OKE,24000,4 - 7 hari
MGL10503,Kab. Magelang,Candimulyo,JNE OKE,24000,4 - 7 hari
MGL10504,Kab. Magelang,Grabag,JNE OKE,24000,4 - 7 hari
MGL10505,Kab. Magelang,Kajoran,JNE OKE,24000,4 - 7 hari
MGL10506,Kab. Magelang,Kaliangkrik,JNE OKE,24000,4 - 7 hari
MGL10507,Kab. Magelang,MERTOYUDAN,JNE OKE,24000,4 - 7 hari
MGL10508,Kab. Magelang,Ngablak,JNE OKE,24000,4 - 7 hari
MGL10509,Kab. Magelang,Pakis,JNE OKE,24000,4 - 7 hari
MGL10510,Kab. Magelang,Salaman,JNE OKE,24000,4 - 7 hari
MGL10511,Kab. Magelang,Secang,JNE OKE,24000,4 - 7 hari
MGL10512,Kab. Magelang,Tegalrejo,JNE OKE,24000,4 - 7 hari
MGL10513,Kab. Magelang,Tempuran,JNE OKE,24000,4 - 7 hari
MGL10514,Kab. Magelang,WINDUSARI,JNE OKE,24000,4 - 7 hari
MGL10515,Kab. Magelang,Srumbung,JNE OKE,24000,4 - 7 hari
MGL10516,Kab. Magelang,Dukun,JNE OKE,24000,4 - 7 hari
MGL10517,Kab. Magelang,Sawangan,JNE OKE,24000,4 - 7 hari
MGL10518,Kab. Magelang,Muntilan,JNE OKE,24000,4 - 7 hari
MGL10519,Kab. Magelang,Ngluwar,JNE OKE,24000,4 - 7 hari
MGL10520,Kab. Magelang,Borobudur,JNE OKE,24000,4 - 7 hari
MJK10000,Kab. Mojokerto,Mojokerto,JNE OKE,17000,2 - 3 hari
MJK10001,Kab. Mojokerto,Bangsal,JNE OKE,17000,2 - 3 hari
MJK10002,Kab. Mojokerto,Dawarblandong,JNE OKE,17000,2 - 3 hari
MJK10003,Kab. Mojokerto,Dlanggu,JNE OKE,17000,2 - 3 hari
MJK10004,Kab. Mojokerto,Gedeg,JNE OKE,17000,2 - 3 hari
MJK10005,Kab. Mojokerto,Gondang,JNE OKE,17000,2 - 3 hari
MJK10006,Kab. Mojokerto,Jatirejo,JNE OKE,17000,2 - 3 hari
MJK10007,Kab. Mojokerto,Jetis,JNE OKE,17000,2 - 3 hari
MJK10008,Kab. Mojokerto,Kemlagi,JNE OKE,17000,2 - 3 hari
MJK10009,Kab. Mojokerto,Kutorejo,JNE OKE,17000,2 - 3 hari
MJK10010,Kab. Mojokerto,Mojosari,JNE OKE,17000,2 - 3 hari
MJK10011,Kab. Mojokerto,Ngoro,JNE OKE,17000,2 - 3 hari
MJK10012,Kab. Mojokerto,Pacet,JNE OKE,17000,2 - 3 hari
MJK10013,Kab. Mojokerto,Pungging,JNE OKE,17000,2 - 3 hari
MJK10014,Kab. Mojokerto,Puri,JNE OKE,17000,2 - 3 hari
MJK10015,Kab. Mojokerto,Sooko,JNE OKE,17000,2 - 3 hari
MJK10016,Kab. Mojokerto,Trawas,JNE OKE,17000,2 - 3 hari
MJK10017,Kab. Mojokerto,Trowulan,JNE OKE,17000,2 - 3 hari
MJK10020,Kab. Sidoarjo,Balongbendo,JNE OKE,17000,2 - 3 hari
MJK10021,Kab. Mojokerto,Mojoanyar,JNE OKE,17000,2 - 3 hari
MJK10022,Kota Mojokerto,Magersari,JNE OKE,17000,2 - 3 hari
MJK10023,Kota Mojokerto,Parajurit Kulon,JNE OKE,17000,2 - 3 hari
MJK10025,Kab. Sidoarjo,Tarik,JNE OKE,17000,2 - 3 hari
MJK10026,Kab. Sidoarjo,Prambon,JNE OKE,17000,2 - 3 hari
MXG10000,Kota Malang,Malang,JNE OKE,17000,2 - 3 hari
MXG10035,Kota Malang,Blimbing,JNE OKE,17000,2 - 3 hari
MXG10036,Kota Malang,Kedungkandang,JNE OKE,17000,2 - 3 hari
MXG10037,Kota Malang,Klojen,JNE OKE,17000,2 - 3 hari
MXG10038,Kota Malang,Lowokwaru,JNE OKE,17000,2 - 3 hari
MXG10039,Kota Malang,Sukun,JNE OKE,17000,2 - 3 hari
MXG20100,Kab. Blitar,Blitar,JNE OKE,21000,3 - 6 hari
MXG20101,Kab. Blitar,Bakung,JNE OKE,27000,4 - 7 hari
MXG20102,Kab. Blitar,Binangun,JNE OKE,27000,4 - 7 hari
MXG20103,Kab. Blitar,Doko,JNE OKE,27000,4 - 7 hari
MXG20104,Kab. Blitar,Gandusari,JNE OKE,27000,4 - 7 hari
MXG20105,Kab. Blitar,Garum,JNE OKE,27000,4 - 7 hari
MXG20106,Kab. Blitar,Kademangan,JNE OKE,27000,4 - 7 hari
MXG20107,Kab. Blitar,Kanigoro,JNE OKE,27000,4 - 7 hari
MXG20108,Kab. Blitar,Kesamben,JNE OKE,27000,4 - 7 hari
MXG20109,Kab. Blitar,Nglegok,JNE OKE,27000,4 - 7 hari
MXG20110,Kab. Blitar,Panggungrejo,JNE OKE,27000,4 - 7 hari
MXG20111,Kab. Blitar,Ponggok,JNE OKE,27000,4 - 7 hari
MXG20112,Kab. Blitar,Sanankulon,JNE OKE,27000,4 - 7 hari
MXG20113,Kab. Blitar,Selorejo,JNE OKE,27000,4 - 7 hari
MXG20114,Kab. Blitar,Srengat,JNE OKE,27000,4 - 7 hari
MXG20115,Kab. Blitar,Sutojayan,JNE OKE,27000,4 - 7 hari
MXG20116,Kab. Blitar,Talun,JNE OKE,27000,4 - 7 hari
MXG20117,Kab. Blitar,Udanawu,JNE OKE,27000,4 - 7 hari
MXG20118,Kab. Blitar,Wates,JNE OKE,27000,4 - 7 hari
MXG20119,Kab. Blitar,Wlingi,JNE OKE,21000,3 - 6 hari
MXG20120,Kab. Blitar,Wonodadi,JNE OKE,27000,4 - 7 hari
MXG20121,Kab. Blitar,Wonotirto,JNE OKE,27000,4 - 7 hari
MXG20122,Kab. Blitar,Selopuro,JNE OKE,27000,4 - 7 hari
MXG20123,Kota Blitar,Kepanjenkidul,JNE OKE,27000,4 - 7 hari
MXG20124,Kota Blitar,Sananwetan,JNE OKE,27000,4 - 7 hari
MXG20125,Kota Blitar,Sukorejo,JNE OKE,27000,4 - 7 hari
MXG20200,Kota Batu,Batu,JNE OKE,21000,3 - 6 hari
MXG20204,Kota Batu,Bumiaji,JNE OKE,27000,4 - 7 hari
MXG20205,Kota Batu,Junrejo,JNE OKE,27000,4 - 7 hari
MXG20300,Kab. Malang,Kepanjen,JNE OKE,21000,3 - 6 hari
MXG20301,Kab. Malang,Ampelgading,JNE OKE,27000,4 - 7 hari
MXG20302,Kab. Malang,Bantur,JNE OKE,27000,4 - 7 hari
MXG20303,Kab. Malang,Bululawang,JNE OKE,27000,4 - 7 hari
MXG20304,Kab. Malang,Dampit,JNE OKE,27000,4 - 7 hari
MXG20305,Kab. Malang,Dau,JNE OKE,27000,4 - 7 hari
MXG20306,Kab. Malang,Donomulyo,JNE OKE,27000,4 - 7 hari
MXG20307,Kab. Malang,Gedangan,JNE OKE,27000,4 - 7 hari
MXG20308,Kab. Malang,Gondanglegi,JNE OKE,27000,4 - 7 hari
MXG20309,Kab. Malang,Jabung,JNE OKE,27000,4 - 7 hari
MXG20310,Kab. Malang,Kalipare,JNE OKE,27000,4 - 7 hari
MXG20311,Kab. Malang,Karangploso,JNE OKE,27000,4 - 7 hari
MXG20312,Kab. Malang,Kromengan,JNE OKE,27000,4 - 7 hari
MXG20313,Kab. Malang,Ngajum,JNE OKE,27000,4 - 7 hari
MXG20314,Kab. Malang,Pagak,JNE OKE,27000,4 - 7 hari
MXG20315,Kab. Malang,Pakis,JNE OKE,27000,4 - 7 hari
MXG20316,Kab. Malang,Pakisaji,JNE OKE,27000,4 - 7 hari
MXG20317,Kab. Malang,Poncokusumo,JNE OKE,27000,4 - 7 hari
MXG20318,Kab. Malang,Singosari,JNE OKE,27000,4 - 7 hari
MXG20319,Kab. Malang,Sumberpucung,JNE OKE,27000,4 - 7 hari
MXG20320,Kab. Malang,Sumbermanjing Wetan,JNE OKE,27000,4 - 7 hari
MXG20321,Kab. Malang,Tajinan,JNE OKE,27000,4 - 7 hari
MXG20322,Kab. Malang,Tirtoyudo,JNE OKE,27000,4 - 7 hari
MXG20323,Kab. Malang,Turen,JNE OKE,27000,4 - 7 hari
MXG20324,Kab. Malang,Tumpang,JNE OKE,27000,4 - 7 hari
MXG20325,Kab. Malang,Wagir,JNE OKE,27000,4 - 7 hari
MXG20326,Kab. Malang,Wajak,JNE OKE,27000,4 - 7 hari
MXG20327,Kab. Malang,Wonosari,JNE OKE,27000,4 - 7 hari
MXG20328,Kab. Malang,Ngantang,JNE OKE,27000,4 - 7 hari
MXG20329,Kab. Malang,Pujon,JNE OKE,27000,4 - 7 hari
MXG20330,Kab. Malang,Kasembon,JNE OKE,27000,4 - 7 hari
MXG20331,Kab. Malang,Lawang,JNE OKE,27000,4 - 7 hari
MXG20332,Kab. Malang,Pagelaran,JNE OKE,27000,4 - 7 hari
NBX10000,Kab. Nabire,Nabire,JNE OKE,84000,6 - 8 hari
NBX30001,Kab. Nabire,Dipa,JNE OKE,134000,10 - 12 hari
NBX30002,Kab. Nabire,Makimi,JNE OKE,134000,10 - 12 hari
NBX30003,Kab. Nabire,Mapia,JNE OKE,134000,10 - 12 hari
NBX30004,Kab. Nabire,Menou,JNE OKE,134000,10 - 12 hari
NBX30005,Kab. Nabire,Nabire barat,JNE OKE,134000,10 - 12 hari
NBX30006,Kab. Nabire,Napan,JNE OKE,134000,10 - 12 hari
NBX30007,Kab. Nabire,Obano,JNE OKE,134000,10 - 12 hari
NBX30008,Kab. Nabire,Siriwo,JNE OKE,134000,10 - 12 hari
NBX30009,Kab. Nabire,Teluk Kimi,JNE OKE,134000,10 - 12 hari
NBX30010,Kab. Nabire,Teluk Umar,JNE OKE,134000,10 - 12 hari
NBX30011,Kab. Nabire,Uwapa,JNE OKE,134000,10 - 12 hari
NBX30012,Kab. Nabire,Wanggar,JNE OKE,134000,10 - 12 hari
NBX30013,Kab. Nabire,Wapoga,JNE OKE,134000,10 - 12 hari
NBX30014,Kab. Nabire,Yaro,JNE OKE,134000,10 - 12 hari
NBX30015,Kab. Nabire,Yaur,JNE OKE,134000,10 - 12 hari
