code,city,area,provider,cost,remarks
BDO20508,Kab.Ciamis,Panawangan,JNE YES,-,1 hari
BDO20509,Kab.Ciamis,Panjalu,JNE YES,-,1 hari
BDO20510,Kab.Ciamis,Rajadesa,JNE YES,-,1 hari
BDO20511,Kab.Ciamis,Sadananya,JNE YES,-,1 hari
BDO20512,Kab.Ciamis,Sukadana,JNE YES,-,1 hari
BDO20513,Kab.Ciamis,Banjarsari,JNE YES,-,1 hari
BDO20514,Kab.Ciamis,Cimaragas,JNE YES,-,1 hari
BDO20515,Kab.Ciamis,Cigugur,JNE YES,-,1 hari
BDO20516,Kab.Ciamis,Cijulang,JNE YES,-,1 hari
BDO20517,Kab.Ciamis,Cimerak,JNE YES,-,1 hari
BDO20518,Kab.Ciamis,Cisaga,JNE YES,-,1 hari
BDO20519,Kab.Ciamis,Kalipucang,JNE YES,-,1 hari
BDO20520,Kab.Ciamis,Lakbok,JNE YES,-,1 hari
BDO20521,Kab.Ciamis,Langkap lancar,JNE YES,-,1 hari
BDO20522,Kab.Ciamis,Padaherang,JNE YES,-,1 hari
BDO20523,Kab.Ciamis,Pamarican,JNE YES,-,1 hari
BDO20524,Kab.Ciamis,Pangandaran,JNE YES,-,1 hari
BDO20525,Kab.Ciamis,Parigi,JNE YES,-,1 hari
BDO20526,Kab.Ciamis,Rancah,JNE YES,-,1 hari
BDO20527,Kab.Ciamis,Tambaksari,JNE YES,-,1 hari
BDO20528,Kab.Ciamis,Purwadadi,JNE YES,-,1 hari
BDO20529,Kab.Ciamis,Cidolog,JNE YES,-,1 hari
BDO20530,Kab.Ciamis,Baregbeg,JNE YES,-,1 hari
BDO20531,Kab.Ciamis,Lumbung,JNE YES,-,1 hari
BDO20532,Kab.Ciamis,Mangunjaya,JNE YES,-,1 hari
BDO20533,Kab.Ciamis,Sidamulih,JNE YES,-,1 hari
BDO20534,Kab.Ciamis,Sindangkasih,JNE YES,-,1 hari
BDO20600,Kab. Tasikmalaya,Singaparna,JNE YES,-,1 hari
BDO20601,Kab. Tasikmalaya,Bojonggambir,JNE YES,-,1 hari
BDO20602,Kab. Tasikmalaya,Cigalontang,JNE YES,-,1 hari
BDO20603,Kab. Tasikmalaya,Leuwisari,JNE YES,-,1 hari
BDO20605,Kab. Tasikmalaya,Sariwangi,JNE YES,-,1 hari
BDO20606,Kab. Tasikmalaya,Salawu,JNE YES,-,1 hari
BDO20608,Kab. Tasikmalaya,Sukarame,JNE YES,-,1 hari
BDO20609,Kab. Tasikmalaya,Mangunreja,JNE YES,-,1 hari
BDO20610,Kab. Tasikmalaya,Sodonghilir,JNE YES,-,1 hari
BDO20611,Kab. Tasikmalaya,Taraju,JNE YES,-,1 hari
BDO20612,Kab. Tasikmalaya,Bantarkalong,JNE YES,-,1 hari
BDO20613,Kab. Tasikmalaya,Culamega,JNE YES,-,1 hari
BDO20614,Kab. Tasikmalaya,Ciawi,JNE YES,-,1 hari
BDO20615,Kab. Tasikmalaya,Cibalong,JNE YES,-,1 hari
BDO20616,Kab. Tasikmalaya,Cikatomas,JNE YES,-,1 hari
BDO20617,Kab. Tasikmalaya,Cikalong,JNE YES,-,1 hari
BDO20618,Kab. Tasikmalaya,Cineam,JNE YES,-,1 hari
BDO20619,Kab. Tasikmalaya,Cipatujah,JNE YES,-,1 hari
BDO20620,Kab. Tasikmalaya,Cisayong,JNE YES,-,1 hari
BDO20621,Kab. Tasikmalaya,Jamanis,JNE YES,-,1 hari
BDO20622,Kab. Tasikmalaya,Karangnunggal,JNE YES,-,1 hari
BDO20623,Kab. Tasikmalaya,Manonjaya,JNE YES,-,1 hari
BDO20624,Kab. Tasikmalaya,Pancatengah,JNE YES,-,1 hari
BDO20625,Kab. Tasikmalaya,Rajapolah,JNE YES,-,1 hari
BDO20626,Kab. Tasikmalaya,Salopa,JNE YES,-,1 hari
BDO20627,Kab. Tasikmalaya,Sukaraja,JNE YES,-,1 hari
BDO20629,Kab. Tasikmalaya,Kadipaten,JNE YES,-,1 hari
BDO20630,Kab. Tasikmalaya,Bojongasih,JNE YES,-,1 hari
BDO20631,Kab. Tasikmalaya,Gunung Tanjung,JNE YES,-,1 hari
BDO20632,Kab. Tasikmalaya,Jatiwaras,JNE YES,-,1 hari
BDO20633,Kab. Tasikmalaya,Karangjaya,JNE YES,-,1 hari
BDO20634,Kab. Tasikmalaya,Padakembang,JNE YES,-,1 hari
BDO20635,Kab. Tasikmalaya,Pagerageung,JNE YES,-,1 hari
BDO20636,Kab. Tasikmalaya,Parungponteng,JNE YES,-,1 hari
BDO20637,Kab. Tasikmalaya,Puspahiang,JNE YES,-,1 hari
BDO20638,Kab. Tasikmalaya,Sukaratu,JNE YES,-,1 hari
BDO20639,Kab. Tasikmalaya,Sukaresik,JNE YES,-,1 hari
BDO20640,Kab. Tasikmalaya,Tanjungjaya,JNE YES,-,1 hari
BDO20642,Kab. Tasikmalaya,Sukahening,JNE YES,-,1 hari
BDO20700,Kab. Garut,"Garut, Kab. Garut",JNE YES,19000,1 hari
BDO20701,Kab. Garut,Banjarwangi,JNE YES,-,1 hari
BDO20702,Kab. Garut,Banyuresmi,JNE YES,-,1 hari
BDO20703,Kab. Garut,Bayongbong,JNE YES,-,1 hari
BDO20704,Kab. Garut,Balubur Limbangan,JNE YES,-,1 hari
BDO20705,Kab. Garut,Bungbulang,JNE YES,-,1 hari
BDO20706,Kab. Garut,Cibatu,JNE YES,-,1 hari
BDO20707,Kab. Garut,Cibalong,JNE YES,-,1 hari
BDO20708,Kab. Garut,Cibiuk,JNE YES,-,1 hari
BDO20709,Kab. Garut,Cikelet,JNE YES,-,1 hari
BDO20710,Kab. Garut,Cikajang,JNE YES,-,1 hari
BDO20711,Kab. Garut,Cilawu,JNE YES,-,1 hari
BDO20712,Kab. Garut,Cisompet,JNE YES,-,1 hari
BDO20713,Kab. Garut,Cisurupan,JNE YES,-,1 hari
BDO20714,Kab. Garut,Cisewu,JNE YES,-,1 hari
BDO20715,Kab. Garut,Kadungora,JNE YES,-,1 hari
BDO20716,Kab. Garut,Karangpawitan,JNE YES,-,1 hari
BDO20717,Kab. Garut,Leles,JNE YES,-,1 hari
BDO20718,Kab. Garut,Leuwigoong,JNE YES,-,1 hari
BDO20719,Kab. Garut,Malangbong,JNE YES,-,1 hari
BDO20720,Kab. Garut,Pakenjeng,JNE YES,-,1 hari
BDO20721,Kab. Garut,Pameungpeuk,JNE YES,-,1 hari
BDO20722,Kab. Garut,Pamulihan,JNE YES,-,1 hari
BDO20723,Kab. Garut,Peundeuy,JNE YES,-,1 hari
BDO20724,Kab. Garut,Samarang,JNE YES,-,1 hari
BDO20725,Kab. Garut,Selaawi,JNE YES,-,1 hari
BDO20726,Kab. Garut,Singajaya,JNE YES,-,1 hari
BDO20727,Kab. Garut,Sukawening,JNE YES,-,1 hari
BDO20728,Kab. Garut,Talegong,JNE YES,-,1 hari
BDO20730,Kab. Garut,Wanaraja,JNE YES,-,1 hari
BDO20734,Kab. Garut,Caringin,JNE YES,-,1 hari
BDO20735,Kab. Garut,Karangtengah,JNE YES,-,1 hari
BDO20736,Kab. Garut,Sukaresmi,JNE YES,-,1 hari
BDO20737,Kab. Garut,Cigedug,JNE YES,-,1 hari
BDO20738,Kab. Garut,Cihurip,JNE YES,-,1 hari
BDO20739,Kab. Garut,Kersamanah,JNE YES,-,1 hari
BDO20740,Kab. Garut,Mekarmukti,JNE YES,-,1 hari
BDO20741,Kab. Garut,Pangatikan,JNE YES,-,1 hari
BDO20742,Kab. Garut,Pasirwangi,JNE YES,-,1 hari
BDO20743,Kab. Garut,Sucinaraja,JNE YES,-,1 hari
BDO20744,Kab. Garut,Tarogong Kaler,JNE YES,19000,1 hari
BDO20745,Kab. Garut,Tarogong Kidul,JNE YES,19000,1 hari
BDO20746,Kab. Garut,Garut Kota,JNE YES,19000,1 hari
BDO20800,Kab. Purwakarta,Purwakarta,JNE YES,19000,1 hari
BDO20801,Kab. Purwakarta,Jatiluhur,JNE YES,19000,1 hari
BDO20802,Kab. Purwakarta,Campaka,JNE YES,19000,1 hari
BDO20803,Kab. Purwakarta,Pasawahan,JNE YES,-,1 hari
BDO20804,Kab. Purwakarta,Babakancikao,JNE YES,19000,1 hari
BDO20805,Kab. Purwakarta,Bungursari,JNE YES,19000,1 hari
BDO20806,Kab. Purwakarta,Cibatu,JNE YES,19000,1 hari
BDO20807,Kab. Purwakarta,Plered,JNE YES,-,1 hari
BDO20808,Kab. Purwakarta,Sukatani,JNE YES,-,1 hari
BDO20809,Kab. Purwakarta,Darangdan,JNE YES,-,1 hari
BDO20810,Kab. Purwakarta,Maniis,JNE YES,-,1 hari
BDO20811,Kab. Purwakarta,Tegalwaru,JNE YES,-,1 hari
BDO20812,Kab. Purwakarta,Wanayasa,JNE YES,-,1 hari
BDO20813,Kab. Purwakarta,Sukasari,JNE YES,-,1 hari
BDO20814,Kab. Purwakarta,Pondoksalam,JNE YES,-,1 hari
BDO20820,Kab. Purwakarta,Bojong,JNE YES,-,1 hari
BDO20821,Kab. Purwakarta,Kiarapedes,JNE YES,-,1 hari
BDO21000,Kab. Bandung Barat,Ngamprah,JNE YES,-,1 hari
BDO21001,Kab. Bandung Barat,Lembang,JNE YES,19000,1 hari
BDO21002,Kab. Bandung Barat,Batujajar,JNE YES,19000,1 hari
BDO21003,Kab. Bandung Barat,Cikalong Wetan,JNE YES,-,1 hari
BDO21004,Kab. Bandung Barat,Cililin,JNE YES,-,1 hari
BDO21005,Kab. Bandung Barat,Cipeundeuy,JNE YES,-,1 hari
BDO21006,Kab. Bandung Barat,Cipatat,JNE YES,-,1 hari
BDO21007,Kab. Bandung Barat,Cipongkor,JNE YES,-,1 hari
BDO21008,Kab. Bandung Barat,Cisarua,JNE YES,-,1 hari
BDO21009,Kab. Bandung Barat,Gununghalu,JNE YES,-,1 hari
BDO21010,Kab. Bandung Barat,Padalarang,JNE YES,19000,1 hari
BDO21011,Kab. Bandung Barat,Sindangkerta,JNE YES,-,1 hari
BDO21012,Kab. Bandung Barat,Cihampelas,JNE YES,19000,1 hari
BDO21013,Kab. Bandung Barat,Parongpong,JNE YES,-,1 hari
BDO21014,Kab. Bandung Barat,Rongga,JNE YES,-,1 hari
BDO21015,Kab. Bandung Barat,Cimareme,JNE YES,19000,1 hari
BDO21100,Kab. Subang,Subang,JNE YES,19000,1 hari
BDO21101,Kab. Subang,Cipeundeuy,JNE YES,-,1 hari
BDO21102,Kab. Subang,Binong,JNE YES,-,1 hari
BDO21103,Kab. Subang,Blanakan,JNE YES,-,1 hari
BDO21104,Kab. Subang,Ciasem,JNE YES,-,1 hari
BDO21105,Kab. Subang,Cibogo,JNE YES,-,1 hari
BDO21106,Kab. Subang,Cijambe,JNE YES,-,1 hari
BDO21107,Kab. Subang,Cisalak,JNE YES,-,1 hari
BDO21108,Kab. Subang,Compreng,JNE YES,-,1 hari
BDO21109,Kab. Subang,Jalan Cagak,JNE YES,-,1 hari
BDO21110,Kab. Subang,Kalijati,JNE YES,-,1 hari
BDO21111,Kab. Subang,Pabuaran,JNE YES,-,1 hari
BDO21113,Kab. Subang,Pamanukan,JNE YES,-,1 hari
BDO21114,Kab. Subang,Patok Beusi,JNE YES,-,1 hari
BDO21115,Kab. Subang,Purwadadi,JNE YES,-,1 hari
BDO21116,Kab. Subang,Pusakanagara,JNE YES,-,1 hari
BDO21117,Kab. Subang,Sagalaherang,JNE YES,-,1 hari
BDO21118,Kab. Subang,Tanjung Siang,JNE YES,-,1 hari
BDO21119,Kab. Subang,Cikaum,JNE YES,-,1 hari
BDO21120,Kab. Subang,Cipunagara,JNE YES,-,1 hari
BDO21121,Kab. Subang,Legon Kulon,JNE YES,-,1 hari
BDO21122,Kab. Subang,Pagaden,JNE YES,-,1 hari
BKI10000,Kota Bekasi,Bekasi,JNE YES,15000,1 hari
BKI10002,Kota Bekasi,Bantar Gebang,JNE YES,15000,1 hari
BKI10039,Kota Bekasi,Bekasi Barat,JNE YES,15000,1 hari
BKI10040,Kota Bekasi,Bekasi Selatan,JNE YES,15000,1 hari
BKI10041,Kota Bekasi,Bekasi Timur,JNE YES,15000,1 hari
BKI10042,Kota Bekasi,Bekasi Utara,JNE YES,15000,1 hari
BKI10043,Kota Bekasi,Jatiasih,JNE YES,15000,1 hari
BKI10044,Kota Bekasi,Jatisampurna,JNE YES,15000,1 hari
BKI10045,Kota Bekasi,Medan Satria,JNE YES,15000,1 hari
BKI10046,Kota Bekasi,Mustika Jaya,JNE YES,15000,1 hari
BKI10047,Kota Bekasi,Pondokgede,JNE YES,15000,1 hari
BKI10048,Kota Bekasi,Pondok Melati,JNE YES,15000,1 hari
BKI10049,Kota Bekasi,Rawalumbu,JNE YES,15000,1 hari
BKI10100,Kab. Bekasi,Cikarang,JNE YES,15000,1 hari
BKI10101,Kab. Bekasi,Cikarang Barat,JNE YES,15000,1 hari
BKI10102,Kab. Bekasi,Cikarang Pusat,JNE YES,15000,1 hari
BKI10103,Kab. Bekasi,Cikarang Selatan,JNE YES,15000,1 hari
BKI10104,Kab. Bekasi,Cikarang Timur,JNE YES,15000,1 hari
BKI10105,Kab. Bekasi,Cikarang Utara,JNE YES,15000,1 hari
BKI10106,Kab. Bekasi,Cabangbungin,JNE YES,-,1 hari
BKI10107,Kab. Bekasi,Cibarusah,JNE YES,15000,1 hari
BKI10108,Kab. Bekasi,Cibitung,JNE YES,15000,1 hari
BKI10110,Kab. Bekasi,Kedungwaringin,JNE YES,15000,1 hari
BKI10111,Kab. Bekasi,Muara Gembong,JNE YES,-,1 hari
BKI10112,Kab. Bekasi,Pebayuran,JNE YES,-,1 hari
BKI10113,Kab. Bekasi,Serang Baru,JNE YES,15000,1 hari
BKI10114,Kab. Bekasi,Setu,JNE YES,-,1 hari
BKI10115,Kab. Bekasi,Sukatani,JNE YES,-,1 hari
BKI10116,Kab. Bekasi,Tambelang,JNE YES,-,1 hari
BKI10117,Kab. Bekasi,Karangbahagia,JNE YES,-,1 hari
BKI10118,Kab. Bekasi,Sukakarya,JNE YES,-,1 hari
BKI10119,Kab. Bekasi,Sukawangi,JNE YES,-,1 hari
BKI10120,Kab. Bekasi,Tambun Selatan,JNE YES,15000,1 hari
BKI10121,Kab. Bekasi,Tambun Utara,JNE YES,15000,1 hari
BKI10122,Kab. Bekasi,Tarumajaya,JNE YES,15000,1 hari
BKI10123,Kab. Bekasi,Babelan,JNE YES,15000,1 hari
BKI10124,Kab. Bekasi,Bojongmanggu,JNE YES,-,1 hari
BKS10000,Kota Bengkulu,Bengkulu,JNE YES,29000,1 hari
BKS10020,Kota Bengkulu,Gading Cempaka,JNE YES,29000,1 hari
BKS10021,Kota Bengkulu,Kampung Melayu,JNE YES,29000,1 hari
BKS10022,Kota Bengkulu,Muara Bangkahulu,JNE YES,29000,1 hari
BKS10023,Kota Bengkulu,Ratu Agung,JNE YES,29000,1 hari
BKS10024,Kota Bengkulu,Ratu Samban,JNE YES,29000,1 hari
BKS10025,Kota Bengkulu,Selebar,JNE YES,29000,1 hari
BKS10026,Kota Bengkulu,Sungai Serut,JNE YES,29000,1 hari
BKS10027,Kota Bengkulu,Teluk Segara,JNE YES,29000,1 hari
BKS20100,Kab. Bengkulu Utara,Arga Makmur,JNE YES,-,1 hari
BKS20101,Kab. Bengkulu Utara,Batik Nau,JNE YES,-,1 hari
BKS20102,Kab. Bengkulu Utara,Giri Mulia,JNE YES,-,1 hari
BKS20103,Kab. Bengkulu Utara,Lais,JNE YES,-,1 hari
BKS20104,Kab. Bengkulu Utara,Padang Jaya,JNE YES,-,1 hari
BKS20105,Kab. Bengkulu Utara,Air Besi,JNE YES,-,1 hari
BKS20106,Kab. Bengkulu Utara,Air Napal,JNE YES,-,1 hari
BKS20107,Kab. Bengkulu Utara,Enggano,JNE YES,-,1 hari
BKS20108,Kab. Bengkulu Utara,Karang Tinggi,JNE YES,-,1 hari
BKS20109,Kab. Bengkulu Utara,Kerkap,JNE YES,-,1 hari
BKS20110,Kab. Bengkulu Utara,Ketahun,JNE YES,-,1 hari
BKS20111,Kab. Bengkulu Utara,Pagar Jati,JNE YES,-,1 hari
BKS20112,Kab. Bengkulu Utara,Pematang Tiga,JNE YES,-,1 hari
BKS20113,Kab. Bengkulu Utara,Pondok Kelapa,JNE YES,-,1 hari
BKS20114,Kab. Bengkulu Utara,Taba Penanjung,JNE YES,-,1 hari
BKS20115,Kab. Bengkulu Utara,Napal Putih,JNE YES,-,1 hari
BKS20116,Kab. Bengkulu Utara,Putri Hijau,JNE YES,-,1 hari
BKS20118,Kab. Bengkulu Utara,Talang Empat,JNE YES,-,1 hari
BKS20200,Kab. Rejang Lebong,Curup,JNE YES,-,1 hari
BKS20205,Kab. Rejang Lebong,Kota Padang,JNE YES,-,1 hari
BKS20208,Kab. Rejang Lebong,Padang Ulak Tanding,JNE YES,-,1 hari
BKS20220,Kab. Rejang Lebong,Bermani Ulu,JNE YES,-,1 hari
BKS20221,Kab. Rejang Lebong,Selupu Rejang,JNE YES,-,1 hari
BKS20222,Kab. Rejang Lebong,Sindang Kelingi,JNE YES,-,1 hari
BKS20300,Kab. Bengkulu Selatan,Kota Manna,JNE YES,-,1 hari
BKS20308,Kab. Bengkulu Selatan,Kedurang,JNE YES,-,1 hari
BKS20313,Kab. Bengkulu Selatan,Pino,JNE YES,-,1 hari
BKS20333,Kab. Bengkulu Selatan,Manna,JNE YES,-,1 hari
BKS20334,Kab. Bengkulu Selatan,Pinoraya,JNE YES,-,1 hari
BKS20335,Kab. Bengkulu Selatan,Seginim,JNE YES,-,1 hari
BKS21100,Kab. Kaur,Kaur,JNE YES,-,1 hari
BKS21101,Kab. Kaur,Kaur Selatan,JNE YES,-,1 hari
BKS21102,Kab. Kaur,Kaur Tengah,JNE YES,-,1 hari
BKS21103,Kab. Kaur,Kaur Utara,JNE YES,-,1 hari
BKS21104,Kab. Kaur,Kinal,JNE YES,-,1 hari
BKS21105,Kab. Kaur,Nasal,JNE YES,-,1 hari
BKS21106,Kab. Kaur,Tanjung Kemuning,JNE YES,-,1 hari
BKS21107,Kab. Kaur,Maje,JNE YES,-,1 hari
BKS21200,Kab. Kepahiang,Kepahiang,JNE YES,-,1 hari
BKS21201,Kab. Kepahiang,Bermani Ilir,JNE YES,-,1 hari
BKS21202,Kab. Kepahiang,Tebat Karai,JNE YES,-,1 hari
BKS21203,Kab. Kepahiang,Ujan Mas,JNE YES,-,1 hari
BKS21300,Kab. Lebong,Lebong,JNE YES,-,1 hari
BKS21301,Kab. Lebong,Lebong Atas,JNE YES,-,1 hari
BKS21302,Kab. Lebong,Lebong Selatan,JNE YES,-,1 hari
BKS21303,Kab. Lebong,Lebong Tengah,JNE YES,-,1 hari
BKS21304,Kab. Lebong,Lebong Utara,JNE YES,-,1 hari
BKS21305,Kab. Lebong,Rimbo Pengadang,JNE YES,-,1 hari
BKS21400,Kab. Muko-Muko,Muko-muko,JNE YES,-,1 hari
BKS21401,Kab. Muko-Muko,Lubuk Pinang,JNE YES,-,1 hari
BKS21402,Kab. Muko-Muko,Muko-Muko Selatan,JNE YES,-,1 hari
BKS21403,Kab. Muko-Muko,Muko-Muko Utara,JNE YES,-,1 hari
BKS21404,Kab. Muko-Muko,Pondok Suguh,JNE YES,-,1 hari
BKS21405,Kab. Muko-Muko,Teras Terunjam,JNE YES,-,1 hari
BKS23000,Kab. Seluma,Tais,JNE YES,-,1 hari
BKS23001,Kab. Seluma,Air Periukan,JNE YES,-,1 hari
BKS23002,Kab. Seluma,Ilir Talo,JNE YES,-,1 hari
BKS23003,Kab. Seluma,Lubuk Sandi,JNE YES,-,1 hari
BKS23004,Kab. Seluma,Seluma,JNE YES,-,1 hari
BKS23005,Kab. Seluma,Seluma Barat,JNE YES,-,1 hari
BKS23006,Kab. Seluma,Seluma Selatan,JNE YES,-,1 hari
BKS23007,Kab. Seluma,Seluma Timur,JNE YES,-,1 hari
BKS23008,Kab. Seluma,Seluma Utara,JNE YES,-,1 hari
BKS23009,Kab. Seluma,Semidang Alas,JNE YES,-,1 hari
BKS23010,Kab. Seluma,Semidang Alas Maras,JNE YES,-,1 hari
BKS23011,Kab. Seluma,Sukaraja,JNE YES,-,1 hari
BKS23012,Kab. Seluma,Talo,JNE YES,-,1 hari
BKS23013,Kab. Seluma,Ulu Talo,JNE YES,-,1 hari
BKS23014,Kab. Seluma,Talo Kecil,JNE YES,-,1 hari
BOO10000,Kota Bogor,Bogor,JNE YES,15000,1 hari
BOO10026,Kota Bogor,Bogor Barat,JNE YES,15000,1 hari
BOO10027,Kota Bogor,Bogor Selatan,JNE YES,15000,1 hari
BOO10028,Kota Bogor,Bogor Tengah,JNE YES,15000,1 hari
BOO10029,Kota Bogor,Bogor Timur,JNE YES,15000,1 hari
BOO10030,Kota Bogor,Bogor Utara,JNE YES,15000,1 hari
BOO10031,Kota Bogor,Tanah Sereal,JNE YES,15000,1 hari
BOO20100,Kab. Bogor,Cibinong,JNE YES,15000,1 hari
BOO20120,Kab. Bogor,Caringin,JNE YES,15000,1 hari
BOO20121,Kab. Bogor,Cariu,JNE YES,-,1 hari
BOO20122,Kab. Bogor,Ciawi,JNE YES,15000,1 hari
BOO20123,Kab. Bogor,Ciampea,JNE YES,15000,1 hari
BOO20124,Kab. Bogor,Cibungbulang,JNE YES,15000,1 hari
BOO20125,Kab. Bogor,Cigudeg,JNE YES,-,1 hari
BOO20126,Kab. Bogor,Cijeruk,JNE YES,-,1 hari
BOO20127,Kab. Bogor,Cileungsi,JNE YES,15000,1 hari
BOO20128,Kab. Bogor,Ciomas,JNE YES,15000,1 hari
BOO20129,Kab. Bogor,Cisarua,JNE YES,15000,1 hari
BOO20130,Kab. Bogor,Citeureup,JNE YES,15000,1 hari
BOO20131,Kab. Bogor,Dramaga,JNE YES,15000,1 hari
BOO20132,Kab. Bogor,Gunung Sindur,JNE YES,-,1 hari
BOO20133,Kab. Bogor,Jasinga,JNE YES,-,1 hari
BOO20134,Kab. Bogor,Jonggol,JNE YES,-,1 hari
BOO20135,Kab. Bogor,Leuwiliang,JNE YES,15000,1 hari
BOO20136,Kab. Bogor,Megamendung,JNE YES,15000,1 hari
BOO20137,Kab. Bogor,Nanggung,JNE YES,-,1 hari
BOO20138,Kab. Bogor,Parung,JNE YES,15000,1 hari
BOO20139,Kab. Bogor,Parung Panjang,JNE YES,-,1 hari
BOO20140,Kab. Bogor,Rumpin,JNE YES,-,1 hari
BOO20141,Kab. Bogor,Tenjo,JNE YES,-,1 hari
BOO20142,Kab. Bogor,Babakan Madang,JNE YES,15000,1 hari
BOO20143,Kab. Bogor,Bojonggede,JNE YES,15000,1 hari
BOO20144,Kab. Bogor,Cigombong,JNE YES,-,1 hari
BOO20145,Kab. Bogor,Ciseeng,JNE YES,15000,1 hari
BOO20146,Kab. Bogor,Kemang,JNE YES,15000,1 hari
BOO20147,Kab. Bogor,Klapanunggal,JNE YES,15000,1 hari
BOO20148,Kab. Bogor,Leuwisadeng,JNE YES,-,1 hari
BOO20149,Kab. Bogor,Pamijahan,JNE YES,-,1 hari
BOO20150,Kab. Bogor,Ranca Bungur,JNE YES,-,1 hari
BOO20151,Kab. Bogor,Sukajaya,JNE YES,-,1 hari
BOO20152,Kab. Bogor,Sukamakmur,JNE YES,-,1 hari
BOO20153,Kab. Bogor,Sukaraja,JNE YES,15000,1 hari
BOO20154,Kab. Bogor,Tajurhalang,JNE YES,15000,1 hari
BOO20155,Kab. Bogor,Tamansari,JNE YES,-,1 hari
BOO20156,Kab. Bogor,Tanjungsari,JNE YES,-,1 hari
BOO20157,Kab. Bogor,Tenjolaya,JNE YES,-,1 hari
BOO20159,Kab. Bogor,Gunung Putri,JNE YES,15000,1 hari
BPN10000,Kota Balikpapan,Balikpapan,JNE YES,45000,1 hari
BPN10008,Kab. Kutai Kartanegara,Samboja,JNE YES,-,1 hari
BPN10009,Kota Balikpapan,Balikpapan Barat,JNE YES,45000,1 hari
BPN10010,Kota Balikpapan,Balikpapan Selatan,JNE YES,45000,1 hari
BPN10011,Kota Balikpapan,Balikpapan Tengah,JNE YES,45000,1 hari
BPN10012,Kota Balikpapan,Balikpapan Timur,JNE YES,45000,1 hari
BPN10013,Kota Balikpapan,Balikpapan Utara,JNE YES,45000,1 hari
BPN10014,Kab. Kutai Kartanegara,Muara Jawa,JNE YES,-,1 hari
BPN20100,Kab. Paser,Tanah Grogot,JNE YES,-,1 hari
BPN20101,Kab. Paser,Batu Sopang,JNE YES,-,1 hari
BPN20102,Kab. Paser,Kuaro,JNE YES,-,1 hari
BPN20103,Kab. Paser,Long Kali,JNE YES,-,1 hari
BPN20104,Kab. Paser,Long Ikis,JNE YES,-,1 hari
BPN20105,Kab. Paser,Muara Komam,JNE YES,-,1 hari
BPN20106,Kab. Paser,Pasir Balengkong,JNE YES,-,1 hari
BPN20109,Kab. Paser,Batu Engau,JNE YES,-,1 hari
BPN20110,Kab. Paser,Tanjung Harapan,JNE YES,-,1 hari
BPN20111,Kab. Paser,Muara Samu,JNE YES,-,1 hari
BPN20200,Kab. Berau,Tanjung Redeb,JNE YES,-,1 hari
BPN20201,Kab. Berau,Biduk Biduk,JNE YES,-,1 hari
BPN20202,Kab. Berau,Gunung Tabur,JNE YES,-,1 hari
BPN20203,Kab. Berau,Kelay,JNE YES,-,1 hari
BPN20204,Kab. Berau,Pulau Derawan,JNE YES,-,1 hari
BPN20205,Kab. Berau,Sambaliung,JNE YES,-,1 hari
BPN20206,Kab. Berau,Segah,JNE YES,-,1 hari
BPN20207,Kab. Berau,Talisayan,JNE YES,-,1 hari
BPN20210,Kab. Berau,Maratua,JNE YES,-,1 hari
BPN20211,Kab. Berau,Teluk Bayur,JNE YES,-,1 hari
BPN20212,Kab. Berau,Tubaan,JNE YES,-,1 hari
BPN20300,Kab. Panajam Paser Utara,Penajam,JNE YES,-,1 hari
BPN20301,Kab. Panajam Paser Utara,Waru,JNE YES,-,1 hari
BPN20302,Kab. Panajam Paser Utara,Babulu,JNE YES,-,1 hari
BPN20303,Kab. Panajam Paser Utara,Sepaku,JNE YES,-,1 hari
BTG10000,Kota Bontang,Bontang,JNE YES,-,1 hari
BTG10002,Kota Bontang,Bontang Barat,JNE YES,-,1 hari
BTG10003,Kota Bontang,Bontang Selatan,JNE YES,-,1 hari
BTG10004,Kota Bontang,Bontang Utara,JNE YES,-,1 hari
BTG20100,Kab. Kutai Timur,Sangatta,JNE YES,-,1 hari
BTG20101,Kab. Kutai Timur,Teluk Pandan,JNE YES,-,1 hari
BTG20102,Kab. Kutai Timur,Batu Ampar,JNE YES,-,1 hari
BTG20103,Kab. Kutai Timur,Bengalon,JNE YES,-,1 hari
BTG20104,Kab. Kutai Timur,Busang,JNE YES,-,1 hari
BTG20105,Kab. Kutai Timur,Kaliorang,JNE YES,-,1 hari
BTG20106,Kab. Kutai Timur,Karangan,JNE YES,-,1 hari
BTG20107,Kab. Kutai Timur,Kaubun,JNE YES,-,1 hari
BTG20108,Kab. Kutai Timur,Kongbeng,JNE YES,-,1 hari
BTG20109,Kab. Kutai Timur,Long Masengat,JNE YES,-,1 hari
BTG20110,Kab. Kutai Timur,Muara Ancalong,JNE YES,-,1 hari
BTG20111,Kab. Kutai Timur,Muara Bengkal,JNE YES,-,1 hari
BTG20112,Kab. Kutai Timur,Muara Wahau,JNE YES,-,1 hari
BTG20113,Kab. Kutai Timur,Rantau Pulung,JNE YES,-,1 hari
BTG20114,Kab. Kutai Timur,Sandaran,JNE YES,-,1 hari
BTG20115,Kab. Kutai Timur,Sangatta Selatan,JNE YES,-,1 hari
BTG20116,Kab. Kutai Timur,Sangkulirang,JNE YES,-,1 hari
BTG20117,Kab. Kutai Timur,Telen,JNE YES,-,1 hari
